fõtárak[hy:fõ|tár]
fõtárgyak[hy:fõ|tárgy]
gázárak[hy:gáz|ár]
helyárak[hy:hely|ár]
hófalak[hy:hó|fal]
holtágak[hy:holt|ág]
hõárak[hy:hõ|ár]
hõdíjak[hy:hõ|díj]
iparágak[hy:ipar|ág]
jegyárak[hy:jegy|ár]
jogágak[hy:jog|ág]
kõfalak[hy:kõ|fal]
kõgátak[hy:kõ|gát]
kõhalak[hy:kõ|hal]
kõházak[hy:kõ|ház]
kõolajak[hy:kõ|olaj]
kõtárak[hy:kõ|tár]
kõvárak[hy:kõ|vár]
listaárak[hy:lista|ár]
lólábak[hy:ló|láb]
mellékágak[hy:mellék|ág]
mûfalak[hy:mû|fal]
mûfogak[hy:mû|fog]
mûholdak[hy:mû|hold]
mûlábak[hy:mû|láb]
mûszálak[hy:mû|szál]
mûtárgyak[hy:mû|tárgy]
nõágak[hy:nõ|ág]
övvonalak[hy:öv|vonal]
õzlábak[hy:õz|láb]
síházak[hy:sí|ház]
sóházak[hy:só|ház]
sósavak[hy:só|sav]
sportágak[hy:sport|ág]
szobaárak[hy:szoba|ár]
tejárak[hy:tej|ár]
telekárak[hy:telek|ár]
tudományágak[hy:tudomány|ág]
útdíjak[hy:út|díj]
útzárak[hy:út|zár]
vasárak[hy:vas|ár]
agyerek[hy:agy|ér]
alapmûvek[hy:alap|mû]
almalevek[hy:alma|lé]
bányatavak[hy:bánya|tó]
bélkövek[hy:bél|kõ]
bicikliutak[hy:bicikli|út]
citromfüvek[hy:citrom|fû]
csatornamûvek[hy:csatorna|mû]
csónakázótavak[hy:csónakázó|tó]
differenciálmûvek[hy:differenciál|mû]
díjlovak[hy:díj|ló]
duzzasztómûvek[hy:duzzasztó|mû]
égetõmûvek[hy:égetõ|mû]
ékkövek[hy:ék|kõ]
életutak[hy:élet|út]
epeutak[hy:epe|út]
évhetek[hy:év|hét]
fahidak[hy:fa|híd]
fakanalak[hy:fa|kanál]
falevelek[hy:fa|levél]
fartövek[hy:far|tõ]
farudak[hy:fa|rúd]
fékutak[hy:fék|út]
félutak[hy:fél|út]
fémmûvek[hy:fém|mû]
fogmûvek[hy:fog|mû]
fõerek[hy:fõ|ér]
földutak[hy:föld|út]
fõutak[hy:fõ|út]
futómûvek[hy:futó|mû]
fültövek[hy:fül|tõ]
fûtõmûvek[hy:fûtõ|mû]
gázmûvek[hy:gáz|mû]
hajtövek[hy:haj|tõ]
hazautak[hy:haza|út]
hóhidak[hy:hó|híd]
hólevek[hy:hó|lé]
horgásztavak[hy:horgász|tó]
hõcsövek[hy:hõ|csõ]
hõhidak[hy:hõ|híd]
írásmûvek[hy:írás|mû]
ívhidak[hy:ív|híd]
ivólevek[hy:ivó|lé]
kormánymûvek[hy:kormány|mû]
kórusmûvek[hy:kórus|mû]
koszorúerek[hy:koszorú|ér]
kõerek[hy:kõ|ér]
kõhidak[hy:kõ|híd]
kõkutak[hy:kõ|kút]
kõutak[hy:kõ|út]
lábtövek[hy:láb|tõ]
levélerek[hy:levél|ér]
lúdfüvek[hy:lúd|fû]
ménkövek[hy:mén|kõ]
mézfüvek[hy:méz|fû]
mûbelek[hy:mû|bél]
mûfüvek[hy:mû|fû]
mûhavak[hy:mû|hó]
mûjegek[hy:mû|jég]
mûkezek[hy:mû|kéz]
mûszavak[hy:mû|szó]
naptavak[hy:nap|tó]
orrtövek[hy:orr|tõ]
õskövek[hy:õs|kõ]
õslovak[hy:õs|ló]
õstüzek[hy:õs|tûz]
páclevek[hy:pác|lé]
permetlevek[hy:permet|lé]
porhavak[hy:por|hó]
sárlevek[hy:sár|lé]
síkvizek[hy:sík|víz]
sólevek[hy:só|lé]
sörlevek[hy:sör|lé]
szõlõlevek[hy:szõlõ|lé]
szurokfüvek[hy:szurok|fû]
teafüvek[hy:tea|fû]
térkövek[hy:tér|kõ]
tóvizek[hy:tó|víz]
tûzkövek[hy:tûz|kõ]
útfelek[hy:út|fél]
ûrbelek[hy:ûr|bél]
ütõkövek[hy:ütõ|kõ]
vadlovak[hy:vad|ló]
várurak[hy:vár|úr]
vízerek[hy:víz|ér]
szódáslovak[hy:szódás|ló]
söröslovak[hy:sörös|ló]
kisdolgok[hy:kis|dolog]
nagydolgok[hy:nagy|dolog]
menyhalak[hy:meny|hal]
allevelek[hy:al|levél]
fellevelek[hy:fel|levél]
aloldalak[hy:al|oldal]
gyûrûsmalmok[hy:gyûrûs|malom]
golyósmalmok[hy:golyós|malom]
szárazmalmok[hy:száraz|malom]
nyerscukrok[hy:nyers|cukor]
elõsátrak[hy:elõ|sátor]
vegyizárak[hy:vegyi|zár]
konyakospoharak[hy:konyakos|pohár]
anyaölek[hy:anya|öl]
õsölek[hy:õs|öl]
köblök[hy:köb|öl]
négyzetölek[hy:négyzet|öl]
asszonyölek[hy:asszony|öl]
hengeresférgek[hy:hengeres|féreg]
jamgyökerek[hy:jam|gyökér]
apróhalak[hy:apró|hal]
sörhasak[hy:sör|has]
dörzsárak[hy:dörzs|ár]
pórhadak[hy:pór|had]
útiszótárak[hy:úti||szó|tár]
összhosszak[hy:össz|hossz]
félmúltak[hy:fél|múlt]
társasházak[hy:társas|ház]
